#    L    TT             EE             TE             PP             TP          
   323    0.32035E+04    0.13008E+02    0.11484E+03    0.13296E+07    0.92697E+03
   324    0.31714E+04    0.13191E+02    0.11431E+03    0.13244E+07    0.91846E+03
   325    0.31396E+04    0.13371E+02    0.11376E+03    0.13193E+07    0.91001E+03
   326    0.31079E+04    0.13553E+02    0.11316E+03    0.13142E+07    0.90164E+03
   327    0.30763E+04    0.13733E+02    0.11253E+03    0.13091E+07    0.89333E+03
   328    0.30450E+04    0.13913E+02    0.11187E+03    0.13041E+07    0.88509E+03
   329    0.30139E+04    0.14092E+02    0.11117E+03    0.12991E+07    0.87692E+03
   330    0.29829E+04    0.14270E+02    0.11042E+03    0.12941E+07    0.86882E+03
   331    0.29522E+04    0.14448E+02    0.10965E+03    0.12891E+07    0.86079E+03
   332    0.29217E+04    0.14625E+02    0.10885E+03    0.12842E+07    0.85282E+03
   333    0.28914E+04    0.14801E+02    0.10802E+03    0.12793E+07    0.84492E+03
   334    0.28614E+04    0.14976E+02    0.10714E+03    0.12744E+07    0.83709E+03
   335    0.28316E+04    0.15149E+02    0.10623E+03    0.12696E+07    0.82933E+03
   336    0.28020E+04    0.15321E+02    0.10529E+03    0.12647E+07    0.82163E+03
   337    0.27727E+04    0.15493E+02    0.10431E+03    0.12599E+07    0.81400E+03
   338    0.27437E+04    0.15662E+02    0.10330E+03    0.12552E+07    0.80644E+03
   339    0.27150E+04    0.15832E+02    0.10226E+03    0.12504E+07    0.79895E+03
   340    0.26865E+04    0.15999E+02    0.10120E+03    0.12457E+07    0.79153E+03
   341    0.26583E+04    0.16164E+02    0.10009E+03    0.12410E+07    0.78418E+03
   342    0.26304E+04    0.16329E+02    0.98948E+02    0.12363E+07    0.77689E+03
   343    0.26028E+04    0.16491E+02    0.97780E+02    0.12317E+07    0.76967E+03
   344    0.25755E+04    0.16652E+02    0.96582E+02    0.12270E+07    0.76252E+03
   345    0.25485E+04    0.16810E+02    0.95355E+02    0.12224E+07    0.75544E+03
   346    0.25219E+04    0.16968E+02    0.94105E+02    0.12179E+07    0.74843E+03
   347    0.24955E+04    0.17123E+02    0.92819E+02    0.12133E+07    0.74149E+03
   348    0.24695E+04    0.17276E+02    0.91503E+02    0.12088E+07    0.73461E+03
   349    0.24438E+04    0.17427E+02    0.90157E+02    0.12043E+07    0.72780E+03
   350    0.24185E+04    0.17575E+02    0.88789E+02    0.11998E+07    0.72106E+03
   351    0.23936E+04    0.17722E+02    0.87392E+02    0.11953E+07    0.71439E+03
   352    0.23689E+04    0.17867E+02    0.85965E+02    0.11909E+07    0.70778E+03
   353    0.23447E+04    0.18009E+02    0.84523E+02    0.11865E+07    0.70125E+03
   354    0.23207E+04    0.18149E+02    0.83044E+02    0.11821E+07    0.69477E+03
   355    0.22972E+04    0.18286E+02    0.81543E+02    0.11777E+07    0.68836E+03
   356    0.22740E+04    0.18421E+02    0.80028E+02    0.11734E+07    0.68200E+03
   357    0.22512E+04    0.18554E+02    0.78482E+02    0.11690E+07    0.67571E+03
   358    0.22289E+04    0.18683E+02    0.76922E+02    0.11647E+07    0.66947E+03
   359    0.22068E+04    0.18809E+02    0.75332E+02    0.11604E+07    0.66328E+03
   360    0.21852E+04    0.18934E+02    0.73723E+02    0.11562E+07    0.65716E+03
   361    0.21639E+04    0.19055E+02    0.72092E+02    0.11519E+07    0.65108E+03
   362    0.21431E+04    0.19174E+02    0.70440E+02    0.11477E+07    0.64505E+03
   363    0.21226E+04    0.19290E+02    0.68771E+02    0.11435E+07    0.63907E+03
   364    0.21026E+04    0.19402E+02    0.67079E+02    0.11393E+07    0.63314E+03
   365    0.20830E+04    0.19512E+02    0.65373E+02    0.11352E+07    0.62726E+03
   366    0.20638E+04    0.19619E+02    0.63647E+02    0.11310E+07    0.62142E+03
   367    0.20450E+04    0.19722E+02    0.61905E+02    0.11269E+07    0.61562E+03
   368    0.20265E+04    0.19822E+02    0.60149E+02    0.11228E+07    0.60986E+03
   369    0.20086E+04    0.19920E+02    0.58374E+02    0.11188E+07    0.60414E+03
   370    0.19911E+04    0.20014E+02    0.56588E+02    0.11147E+07    0.59846E+03
   371    0.19739E+04    0.20104E+02    0.54787E+02    0.11107E+07    0.59282E+03
   372    0.19572E+04    0.20191E+02    0.52974E+02    0.11066E+07    0.58721E+03
   373    0.19409E+04    0.20275E+02    0.51146E+02    0.11026E+07    0.58163E+03
   374    0.19251E+04    0.20356E+02    0.49308E+02    0.10987E+07    0.57608E+03
   375    0.19096E+04    0.20433E+02    0.47460E+02    0.10947E+07    0.57056E+03
   376    0.18947E+04    0.20507E+02    0.45601E+02    0.10908E+07    0.56507E+03
   377    0.18802E+04    0.20577E+02    0.43734E+02    0.10869E+07    0.55961E+03
   378    0.18660E+04    0.20643E+02    0.41857E+02    0.10830E+07    0.55417E+03
   379    0.18523E+04    0.20706E+02    0.39973E+02    0.10791E+07    0.54875E+03
   380    0.18391E+04    0.20767E+02    0.38081E+02    0.10752E+07    0.54335E+03
   381    0.18263E+04    0.20820E+02    0.36184E+02    0.10714E+07    0.53797E+03
   382    0.18138E+04    0.20873E+02    0.34282E+02    0.10675E+07    0.53262E+03
   383    0.18019E+04    0.20921E+02    0.32373E+02    0.10637E+07    0.52727E+03
   384    0.17905E+04    0.20964E+02    0.30462E+02    0.10599E+07    0.52195E+03
   385    0.17793E+04    0.21006E+02    0.28547E+02    0.10562E+07    0.51663E+03
   386    0.17687E+04    0.21043E+02    0.26631E+02    0.10524E+07    0.51133E+03
   387    0.17585E+04    0.21076E+02    0.24712E+02    0.10487E+07    0.50603E+03
   388    0.17487E+04    0.21105E+02    0.22793E+02    0.10450E+07    0.50075E+03
   389    0.17393E+04    0.21128E+02    0.20874E+02    0.10412E+07    0.49547E+03
   390    0.17304E+04    0.21150E+02    0.18956E+02    0.10376E+07    0.49020E+03
   391    0.17219E+04    0.21168E+02    0.17039E+02    0.10339E+07    0.48492E+03
   392    0.17138E+04    0.21183E+02    0.15125E+02    0.10302E+07    0.47966E+03
   393    0.17063E+04    0.21193E+02    0.13214E+02    0.10266E+07    0.47439E+03
   394    0.16990E+04    0.21200E+02    0.11308E+02    0.10230E+07    0.46911E+03
   395    0.16922E+04    0.21202E+02    0.94043E+01    0.10194E+07    0.46384E+03
   396    0.16859E+04    0.21200E+02    0.75079E+01    0.10158E+07    0.45856E+03
   397    0.16798E+04    0.21195E+02    0.56169E+01    0.10122E+07    0.45328E+03
   398    0.16743E+04    0.21186E+02    0.37328E+01    0.10087E+07    0.44798E+03
   399    0.16692E+04    0.21173E+02    0.18563E+01    0.10052E+07    0.44268E+03
   400    0.16644E+04    0.21156E+02   -0.11668E-01    0.10016E+07    0.43736E+03
   401    0.16600E+04    0.21135E+02   -0.18705E+01    0.99814E+06    0.43204E+03
   402    0.16562E+04    0.21109E+02   -0.37193E+01    0.99466E+06    0.42670E+03
   403    0.16526E+04    0.21081E+02   -0.55576E+01    0.99119E+06    0.42135E+03
   404    0.16495E+04    0.21048E+02   -0.73836E+01    0.98773E+06    0.41599E+03
   405    0.16468E+04    0.21011E+02   -0.91983E+01    0.98429E+06    0.41063E+03
   406    0.16444E+04    0.20971E+02   -0.10999E+02    0.98087E+06    0.40527E+03
   407    0.16424E+04    0.20926E+02   -0.12788E+02    0.97746E+06    0.39990E+03
   408    0.16408E+04    0.20878E+02   -0.14561E+02    0.97406E+06    0.39453E+03
   409    0.16397E+04    0.20827E+02   -0.16319E+02    0.97069E+06    0.38916E+03
   410    0.16388E+04    0.20771E+02   -0.18062E+02    0.96732E+06    0.38380E+03
   411    0.16384E+04    0.20712E+02   -0.19788E+02    0.96398E+06    0.37844E+03
   412    0.16383E+04    0.20649E+02   -0.21498E+02    0.96064E+06    0.37309E+03
   413    0.16386E+04    0.20583E+02   -0.23189E+02    0.95733E+06    0.36775E+03
   414    0.16391E+04    0.20512E+02   -0.24862E+02    0.95402E+06    0.36241E+03
   415    0.16401E+04    0.20439E+02   -0.26515E+02    0.95074E+06    0.35709E+03
   416    0.16415E+04    0.20362E+02   -0.28150E+02    0.94746E+06    0.35179E+03
   417    0.16431E+04    0.20282E+02   -0.29765E+02    0.94420E+06    0.34649E+03
   418    0.16450E+04    0.20196E+02   -0.31357E+02    0.94096E+06    0.34122E+03
   419    0.16474E+04    0.20109E+02   -0.32928E+02    0.93773E+06    0.33597E+03
   420    0.16500E+04    0.20018E+02   -0.34477E+02    0.93452E+06    0.33073E+03
   421    0.16531E+04    0.19924E+02   -0.36003E+02    0.93132E+06    0.32552E+03
   422    0.16564E+04    0.19826E+02   -0.37506E+02    0.92813E+06    0.32034E+03
   423    0.16599E+04    0.19724E+02   -0.38985E+02    0.92496E+06    0.31518E+03
   424    0.16638E+04    0.19619E+02   -0.40440E+02    0.92180E+06    0.31005E+03
   425    0.16680E+04    0.19511E+02   -0.41869E+02    0.91866E+06    0.30495E+03
   426    0.16725E+04    0.19401E+02   -0.43272E+02    0.91553E+06    0.29988E+03
   427    0.16772E+04    0.19286E+02   -0.44651E+02    0.91242E+06    0.29485E+03
   428    0.16823E+04    0.19169E+02   -0.46001E+02    0.90932E+06    0.28985E+03
   429    0.16875E+04    0.19049E+02   -0.47325E+02    0.90623E+06    0.28488E+03
   430    0.16932E+04    0.18927E+02   -0.48621E+02    0.90316E+06    0.27996E+03
   431    0.16990E+04    0.18801E+02   -0.49890E+02    0.90010E+06    0.27508E+03
   432    0.17050E+04    0.18672E+02   -0.51131E+02    0.89705E+06    0.27024E+03
   433    0.17114E+04    0.18541E+02   -0.52341E+02    0.89402E+06    0.26545E+03
   434    0.17180E+04    0.18407E+02   -0.53523E+02    0.89100E+06    0.26070E+03
   435    0.17247E+04    0.18271E+02   -0.54676E+02    0.88800E+06    0.25600E+03
   436    0.17318E+04    0.18132E+02   -0.55799E+02    0.88501E+06    0.25135E+03
   437    0.17391E+04    0.17991E+02   -0.56891E+02    0.88203E+06    0.24675E+03
   438    0.17466E+04    0.17847E+02   -0.57951E+02    0.87906E+06    0.24221E+03
   439    0.17543E+04    0.17701E+02   -0.58982E+02    0.87611E+06    0.23772E+03
   440    0.17622E+04    0.17553E+02   -0.59980E+02    0.87317E+06    0.23329E+03
   441    0.17703E+04    0.17402E+02   -0.60947E+02    0.87025E+06    0.22891E+03
   442    0.17785E+04    0.17250E+02   -0.61881E+02    0.86734E+06    0.22460E+03
   443    0.17870E+04    0.17095E+02   -0.62784E+02    0.86444E+06    0.22035E+03
   444    0.17957E+04    0.16939E+02   -0.63653E+02    0.86155E+06    0.21617E+03
   445    0.18045E+04    0.16780E+02   -0.64489E+02    0.85868E+06    0.21205E+03
   446    0.18134E+04    0.16620E+02   -0.65291E+02    0.85581E+06    0.20800E+03
   447    0.18225E+04    0.16459E+02   -0.66062E+02    0.85297E+06    0.20401E+03
   448    0.18317E+04    0.16294E+02   -0.66798E+02    0.85013E+06    0.20010E+03
   449    0.18412E+04    0.16129E+02   -0.67500E+02    0.84731E+06    0.19627E+03
   450    0.18507E+04    0.15964E+02   -0.68169E+02    0.84449E+06    0.19251E+03
   451    0.18604E+04    0.15796E+02   -0.68803E+02    0.84170E+06    0.18882E+03
   452    0.18702E+04    0.15627E+02   -0.69404E+02    0.83891E+06    0.18521E+03
   453    0.18801E+04    0.15457E+02   -0.69970E+02    0.83614E+06    0.18168E+03
   454    0.18901E+04    0.15286E+02   -0.70503E+02    0.83337E+06    0.17822E+03
   455    0.19002E+04    0.15114E+02   -0.71002E+02    0.83062E+06    0.17483E+03
   456    0.19104E+04    0.14940E+02   -0.71461E+02    0.82789E+06    0.17152E+03
   457    0.19207E+04    0.14767E+02   -0.71893E+02    0.82516E+06    0.16828E+03
   458    0.19310E+04    0.14593E+02   -0.72281E+02    0.82245E+06    0.16510E+03
   459    0.19415E+04    0.14418E+02   -0.72640E+02    0.81974E+06    0.16200E+03
   460    0.19520E+04    0.14242E+02   -0.72964E+02    0.81705E+06    0.15897E+03
   461    0.19626E+04    0.14066E+02   -0.73253E+02    0.81438E+06    0.15600E+03
   462    0.19732E+04    0.13889E+02   -0.73502E+02    0.81171E+06    0.15310E+03
   463    0.19838E+04    0.13713E+02   -0.73729E+02    0.80906E+06    0.15027E+03
   464    0.19944E+04    0.13537E+02   -0.73904E+02    0.80641E+06    0.14750E+03
   465    0.20051E+04    0.13360E+02   -0.74058E+02    0.80378E+06    0.14480E+03
   466    0.20158E+04    0.13183E+02   -0.74167E+02    0.80116E+06    0.14216E+03
   467    0.20266E+04    0.13006E+02   -0.74247E+02    0.79855E+06    0.13958E+03
   468    0.20373E+04    0.12830E+02   -0.74290E+02    0.79595E+06    0.13706E+03
   469    0.20480E+04    0.12654E+02   -0.74304E+02    0.79337E+06    0.13460E+03
   470    0.20588E+04    0.12478E+02   -0.74281E+02    0.79079E+06    0.13221E+03
   471    0.20694E+04    0.12304E+02   -0.74221E+02    0.78823E+06    0.12987E+03
   472    0.20802E+04    0.12130E+02   -0.74132E+02    0.78568E+06    0.12758E+03
   473    0.20909E+04    0.11957E+02   -0.74006E+02    0.78314E+06    0.12536E+03
   474    0.21016E+04    0.11785E+02   -0.73850E+02    0.78061E+06    0.12319E+03
   475    0.21123E+04    0.11613E+02   -0.73657E+02    0.77809E+06    0.12108E+03
   476    0.21228E+04    0.11443E+02   -0.73430E+02    0.77558E+06    0.11902E+03
   477    0.21333E+04    0.11273E+02   -0.73177E+02    0.77308E+06    0.11701E+03
   478    0.21438E+04    0.11104E+02   -0.72881E+02    0.77059E+06    0.11506E+03
   479    0.21542E+04    0.10938E+02   -0.72566E+02    0.76812E+06    0.11315E+03
   480    0.21646E+04    0.10772E+02   -0.72212E+02    0.76565E+06    0.11130E+03
   481    0.21749E+04    0.10608E+02   -0.71823E+02    0.76320E+06    0.10950E+03
   482    0.21852E+04    0.10447E+02   -0.71405E+02    0.76075E+06    0.10774E+03
   483    0.21952E+04    0.10286E+02   -0.70961E+02    0.75832E+06    0.10603E+03
   484    0.22052E+04    0.10128E+02   -0.70484E+02    0.75590E+06    0.10437E+03
   485    0.22152E+04    0.99706E+01   -0.69975E+02    0.75348E+06    0.10276E+03
   486    0.22251E+04    0.98164E+01   -0.69438E+02    0.75108E+06    0.10119E+03
   487    0.22348E+04    0.96642E+01   -0.68871E+02    0.74869E+06    0.99659E+02
   488    0.22444E+04    0.95134E+01   -0.68275E+02    0.74631E+06    0.98175E+02
   489    0.22539E+04    0.93654E+01   -0.67651E+02    0.74394E+06    0.96733E+02
   490    0.22634E+04    0.92203E+01   -0.66997E+02    0.74157E+06    0.95332E+02
   491    0.22725E+04    0.90772E+01   -0.66317E+02    0.73922E+06    0.93972E+02
   492    0.22817E+04    0.89369E+01   -0.65611E+02    0.73688E+06    0.92650E+02
   493    0.22907E+04    0.87980E+01   -0.64876E+02    0.73455E+06    0.91367E+02
   494    0.22996E+04    0.86633E+01   -0.64116E+02    0.73223E+06    0.90122E+02
   495    0.23083E+04    0.85308E+01   -0.63330E+02    0.72992E+06    0.88913E+02
   496    0.23168E+04    0.84017E+01   -0.62519E+02    0.72761E+06    0.87740E+02
   497    0.23252E+04    0.82755E+01   -0.61683E+02    0.72532E+06    0.86601E+02
   498    0.23335E+04    0.81513E+01   -0.60824E+02    0.72304E+06    0.85496E+02
   499    0.23416E+04    0.80314E+01   -0.59939E+02    0.72077E+06    0.84424E+02
   500    0.23496E+04    0.79136E+01   -0.59034E+02    0.71850E+06    0.83384E+02
   501    0.23573E+04    0.78000E+01   -0.58106E+02    0.71625E+06    0.82375E+02
   502    0.23649E+04    0.76900E+01   -0.57155E+02    0.71400E+06    0.81396E+02
   503    0.23723E+04    0.75828E+01   -0.56183E+02    0.71177E+06    0.80448E+02
   504    0.23795E+04    0.74791E+01   -0.55190E+02    0.70954E+06    0.79530E+02
   505    0.23867E+04    0.73797E+01   -0.54179E+02    0.70732E+06    0.78643E+02
   506    0.23935E+04    0.72840E+01   -0.53146E+02    0.70512E+06    0.77784E+02
   507    0.24002E+04    0.71916E+01   -0.52096E+02    0.70292E+06    0.76955E+02
   508    0.24067E+04    0.71037E+01   -0.51027E+02    0.70073E+06    0.76155E+02
   509    0.24130E+04    0.70193E+01   -0.49941E+02    0.69855E+06    0.75384E+02
   510    0.24190E+04    0.69390E+01   -0.48839E+02    0.69638E+06    0.74641E+02
   511    0.24250E+04    0.68626E+01   -0.47720E+02    0.69422E+06    0.73927E+02
   512    0.24306E+04    0.67904E+01   -0.46585E+02    0.69207E+06    0.73240E+02
   513    0.24361E+04    0.67223E+01   -0.45436E+02    0.68992E+06    0.72581E+02
   514    0.24414E+04    0.66586E+01   -0.44274E+02    0.68779E+06    0.71950E+02
   515    0.24465E+04    0.65992E+01   -0.43097E+02    0.68566E+06    0.71345E+02
   516    0.24514E+04    0.65441E+01   -0.41908E+02    0.68355E+06    0.70767E+02
   517    0.24560E+04    0.64935E+01   -0.40707E+02    0.68144E+06    0.70216E+02
   518    0.24604E+04    0.64474E+01   -0.39495E+02    0.67934E+06    0.69691E+02
   519    0.24647E+04    0.64058E+01   -0.38272E+02    0.67725E+06    0.69192E+02
   520    0.24687E+04    0.63687E+01   -0.37039E+02    0.67517E+06    0.68718E+02
   521    0.24723E+04    0.63362E+01   -0.35798E+02    0.67310E+06    0.68270E+02
   522    0.24758E+04    0.63086E+01   -0.34547E+02    0.67103E+06    0.67848E+02
   523    0.24792E+04    0.62856E+01   -0.33289E+02    0.66898E+06    0.67449E+02
   524    0.24823E+04    0.62673E+01   -0.32025E+02    0.66693E+06    0.67076E+02
   525    0.24850E+04    0.62538E+01   -0.30753E+02    0.66489E+06    0.66727E+02
   526    0.24876E+04    0.62451E+01   -0.29475E+02    0.66286E+06    0.66401E+02
   527    0.24901E+04    0.62413E+01   -0.28193E+02    0.66084E+06    0.66100E+02
   528    0.24923E+04    0.62423E+01   -0.26909E+02    0.65883E+06    0.65822E+02
   529    0.24943E+04    0.62484E+01   -0.25619E+02    0.65683E+06    0.65567E+02
   530    0.24959E+04    0.62594E+01   -0.24329E+02    0.65483E+06    0.65335E+02
   531    0.24976E+04    0.62753E+01   -0.23034E+02    0.65285E+06    0.65125E+02
   532    0.24988E+04    0.62963E+01   -0.21740E+02    0.65087E+06    0.64938E+02
   533    0.24997E+04    0.63222E+01   -0.20445E+02    0.64890E+06    0.64773E+02
   534    0.25005E+04    0.63532E+01   -0.19151E+02    0.64693E+06    0.64629E+02
   535    0.25011E+04    0.63894E+01   -0.17858E+02    0.64498E+06    0.64507E+02
   536    0.25014E+04    0.64305E+01   -0.16567E+02    0.64303E+06    0.64406E+02
   537    0.25016E+04    0.64767E+01   -0.15278E+02    0.64110E+06    0.64326E+02
   538    0.25014E+04    0.65281E+01   -0.13992E+02    0.63917E+06    0.64267E+02
   539    0.25010E+04    0.65844E+01   -0.12711E+02    0.63724E+06    0.64228E+02
   540    0.25005E+04    0.66460E+01   -0.11434E+02    0.63533E+06    0.64209E+02
   541    0.24996E+04    0.67126E+01   -0.10163E+02    0.63343E+06    0.64210E+02
   542    0.24986E+04    0.67843E+01   -0.88982E+01    0.63153E+06    0.64231E+02
   543    0.24973E+04    0.68612E+01   -0.76402E+01    0.62964E+06    0.64270E+02
   544    0.24959E+04    0.69432E+01   -0.63898E+01    0.62776E+06    0.64329E+02
   545    0.24942E+04    0.70303E+01   -0.51476E+01    0.62588E+06    0.64406E+02
   546    0.24923E+04    0.71222E+01   -0.39145E+01    0.62402E+06    0.64502E+02
   547    0.24901E+04    0.72192E+01   -0.26908E+01    0.62216E+06    0.64615E+02
   548    0.24878E+04    0.73212E+01   -0.14776E+01    0.62031E+06    0.64747E+02
   549    0.24852E+04    0.74283E+01   -0.27546E+00    0.61846E+06    0.64896E+02
   550    0.24824E+04    0.75405E+01    0.91495E+00    0.61663E+06    0.65062E+02
